證券代碼,簡稱,年月日,收盤價(元)
COID,Name,MDATE,CLOSE
1301   ,台塑         ,20220906,    89.8000
1303   ,南亞         ,20220906,    67.8000
6505   ,台塑化       ,20220906,    82.4000
1326   ,台化         ,20220907,    67.0000
1301   ,台塑         ,20220907,    88.3000
1303   ,南亞         ,20220907,    66.8000
6505   ,台塑化       ,20220907,    80.6000
1326   ,台化         ,20220908,    68.1000
1301   ,台塑         ,20220908,    88.3000
1303   ,南亞         ,20220908,    67.2000
6505   ,台塑化       ,20220908,    81.4000
1326   ,台化         ,20220912,    69.3000
1301   ,台塑         ,20220912,    89.4000
1303   ,南亞         ,20220912,    68.7000
6505   ,台塑化       ,20220912,    82.5000
1326   ,台化         ,20220913,    69.5000
1301   ,台塑         ,20220913,    90.3000
1303   ,南亞         ,20220913,    68.8000
6505   ,台塑化       ,20220913,    82.9000
1326   ,台化         ,20220914,    68.1000
1301   ,台塑         ,20220914,    88.1000
1303   ,南亞         ,20220914,    67.6000
6505   ,台塑化       ,20220914,    81.4000
1326   ,台化         ,20220915,    68.7000
1301   ,台塑         ,20220915,    88.1000
1303   ,南亞         ,20220915,    68.4000
6505   ,台塑化       ,20220915,    81.8000
1326   ,台化         ,20220916,    67.8000
1301   ,台塑         ,20220916,    86.5000
1303   ,南亞         ,20220916,    68.4000
6505   ,台塑化       ,20220916,    82.6000
1326   ,台化         ,20220919,    67.4000
1301   ,台塑         ,20220919,    85.5000
1303   ,南亞         ,20220919,    67.4000
6505   ,台塑化       ,20220919,    81.3000
1326   ,台化         ,20220920,    68.0000
1301   ,台塑         ,20220920,    86.1000
1303   ,南亞         ,20220920,    67.2000
6505   ,台塑化       ,20220920,    80.9000
1326   ,台化         ,20220921,    67.7000
1301   ,台塑         ,20220921,    86.2000
1303   ,南亞         ,20220921,    67.3000
6505   ,台塑化       ,20220921,    80.6000
1326   ,台化         ,20220922,    67.7000
1301   ,台塑         ,20220922,    85.9000
1303   ,南亞         ,20220922,    66.4000
6505   ,台塑化       ,20220922,    79.3000
1326   ,台化         ,20220923,    68.0000
1301   ,台塑         ,20220923,    86.6000
1303   ,南亞         ,20220923,    67.1000
6505   ,台塑化       ,20220923,    79.4000
1326   ,台化         ,20220926,    67.8000
1301   ,台塑         ,20220926,    86.0000
1303   ,南亞         ,20220926,    66.2000
6505   ,台塑化       ,20220926,    79.6000
1326   ,台化         ,20220927,    67.6000
1301   ,台塑         ,20220927,    85.2000
1303   ,南亞         ,20220927,    66.2000
6505   ,台塑化       ,20220927,    79.5000
1326   ,台化         ,20220928,    67.2000
1301   ,台塑         ,20220928,    84.8000
1303   ,南亞         ,20220928,    65.1000
6505   ,台塑化       ,20220928,    80.1000
1326   ,台化         ,20220929,    68.8000
1301   ,台塑         ,20220929,    85.7000
1303   ,南亞         ,20220929,    65.7000
6505   ,台塑化       ,20220929,    81.7000
1326   ,台化         ,20220930,    69.1000
1301   ,台塑         ,20220930,    86.6000
1303   ,南亞         ,20220930,    66.9000
6505   ,台塑化       ,20220930,    82.9000
1326   ,台化         ,20221003,    68.8000
1301   ,台塑         ,20221003,    86.5000
1303   ,南亞         ,20221003,    67.7000
6505   ,台塑化       ,20221003,    81.4000
1326   ,台化         ,20221004,    68.8000
1301   ,台塑         ,20221004,    87.8000
1303   ,南亞         ,20221004,    67.8000
6505   ,台塑化       ,20221004,    81.1000
1326   ,台化         ,20221005,    69.0000
1301   ,台塑         ,20221005,    87.7000
1303   ,南亞         ,20221005,    68.3000
6505   ,台塑化       ,20221005,    80.9000
1326   ,台化         ,20221006,    68.8000
1301   ,台塑         ,20221006,    86.1000
1303   ,南亞         ,20221006,    67.6000
6505   ,台塑化       ,20221006,    80.6000
1326   ,台化         ,20221007,    68.1000
1301   ,台塑         ,20221007,    85.1000
1303   ,南亞         ,20221007,    67.0000
6505   ,台塑化       ,20221007,    80.0000
1326   ,台化         ,20221011,    67.3000
1301   ,台塑         ,20221011,    84.5000
1303   ,南亞         ,20221011,    66.1000
6505   ,台塑化       ,20221011,    79.0000
1326   ,台化         ,20221012,    66.7000
1301   ,台塑         ,20221012,    80.8000
1303   ,南亞         ,20221012,    65.1000
6505   ,台塑化       ,20221012,    78.1000
1326   ,台化         ,20221013,    65.4000
1301   ,台塑         ,20221013,    78.9000
1303   ,南亞         ,20221013,    63.8000
6505   ,台塑化       ,20221013,    75.5000
1326   ,台化         ,20221014,    65.8000
1301   ,台塑         ,20221014,    79.9000
1303   ,南亞         ,20221014,    64.2000
6505   ,台塑化       ,20221014,    77.9000
1326   ,台化         ,20221017,    66.5000
1301   ,台塑         ,20221017,    80.6000
1303   ,南亞         ,20221017,    64.5000
6505   ,台塑化       ,20221017,    79.0000
1326   ,台化         ,20221018,    68.1000
1301   ,台塑         ,20221018,    80.9000
1303   ,南亞         ,20221018,    66.8000
6505   ,台塑化       ,20221018,    79.4000
1326   ,台化         ,20221019,    68.1000
1301   ,台塑         ,20221019,    80.2000
1303   ,南亞         ,20221019,    66.1000
6505   ,台塑化       ,20221019,    77.9000
1326   ,台化         ,20221020,    67.9000
1301   ,台塑         ,20221020,    80.8000
1303   ,南亞         ,20221020,    67.6000
6505   ,台塑化       ,20221020,    77.4000
1326   ,台化         ,20221021,    68.0000
1301   ,台塑         ,20221021,    81.8000
1303   ,南亞         ,20221021,    67.6000
6505   ,台塑化       ,20221021,    79.0000
1326   ,台化         ,20221024,    68.1000
1301   ,台塑         ,20221024,    82.0000
1303   ,南亞         ,20221024,    68.5000
6505   ,台塑化       ,20221024,    80.6000
1326   ,台化         ,20221025,    68.6000
1301   ,台塑         ,20221025,    82.3000
1303   ,南亞         ,20221025,    68.4000
6505   ,台塑化       ,20221025,    81.7000
1326   ,台化         ,20221026,    69.0000
1301   ,台塑         ,20221026,    82.6000
1303   ,南亞         ,20221026,    68.6000
6505   ,台塑化       ,20221026,    82.1000
1326   ,台化         ,20221027,    69.0000
1301   ,台塑         ,20221027,    82.5000
1303   ,南亞         ,20221027,    68.6000
6505   ,台塑化       ,20221027,    82.0000
1326   ,台化         ,20221028,    67.7000
1301   ,台塑         ,20221028,    82.9000
1303   ,南亞         ,20221028,    68.3000
6505   ,台塑化       ,20221028,    81.8000
1326   ,台化         ,20221031,    69.5000
1301   ,台塑         ,20221031,    83.1000
1303   ,南亞         ,20221031,    68.3000
6505   ,台塑化       ,20221031,    83.0000
1326   ,台化         ,20221101,    69.6000
1301   ,台塑         ,20221101,    83.3000
1303   ,南亞         ,20221101,    68.7000
6505   ,台塑化       ,20221101,    83.2000
1326   ,台化         ,20221102,    69.6000
1301   ,台塑         ,20221102,    82.8000
1303   ,南亞         ,20221102,    68.5000
6505   ,台塑化       ,20221102,    81.9000
1326   ,台化         ,20221103,    68.7000
1301   ,台塑         ,20221103,    82.8000
1303   ,南亞         ,20221103,    68.7000
6505   ,台塑化       ,20221103,    81.8000
1326   ,台化         ,20221104,    69.1000
1301   ,台塑         ,20221104,    82.9000
1303   ,南亞         ,20221104,    67.9000
6505   ,台塑化       ,20221104,    82.3000
1326   ,台化         ,20221107,    69.8000
1301   ,台塑         ,20221107,    84.6000
1303   ,南亞         ,20221107,    70.0000
6505   ,台塑化       ,20221107,    83.0000
1326   ,台化         ,20221108,    70.1000
1301   ,台塑         ,20221108,    85.5000
1303   ,南亞         ,20221108,    70.5000
6505   ,台塑化       ,20221108,    83.3000
1326   ,台化         ,20221109,    70.5000
1301   ,台塑         ,20221109,    86.0000
1303   ,南亞         ,20221109,    70.7000
6505   ,台塑化       ,20221109,    83.3000
1326   ,台化         ,20221110,    70.8000
1301   ,台塑         ,20221110,    86.0000
1303   ,南亞         ,20221110,    70.6000
6505   ,台塑化       ,20221110,    82.5000
1326   ,台化         ,20221111,    72.5000
1301   ,台塑         ,20221111,    87.7000
1303   ,南亞         ,20221111,    72.6000
6505   ,台塑化       ,20221111,    83.9000
1326   ,台化         ,20221114,    74.0000
1301   ,台塑         ,20221114,    89.1000
1303   ,南亞         ,20221114,    74.0000
6505   ,台塑化       ,20221114,    85.1000
1326   ,台化         ,20221115,    74.4000
1301   ,台塑         ,20221115,    88.6000
1303   ,南亞         ,20221115,    74.2000
6505   ,台塑化       ,20221115,    85.9000
1326   ,台化         ,20221116,    73.3000
1301   ,台塑         ,20221116,    87.4000
1303   ,南亞         ,20221116,    72.4000
6505   ,台塑化       ,20221116,    83.2000
1326   ,台化         ,20221117,    72.9000
1301   ,台塑         ,20221117,    87.4000
1303   ,南亞         ,20221117,    73.0000
6505   ,台塑化       ,20221117,    83.6000
1326   ,台化         ,20221118,    72.0000
1301   ,台塑         ,20221118,    87.7000
1303   ,南亞         ,20221118,    73.2000
6505   ,台塑化       ,20221118,    82.8000
1326   ,台化         ,20221121,    72.8000
1301   ,台塑         ,20221121,    88.0000
1303   ,南亞         ,20221121,    73.9000
6505   ,台塑化       ,20221121,    82.8000
1326   ,台化         ,20221122,    72.5000
1301   ,台塑         ,20221122,    88.7000
1303   ,南亞         ,20221122,    75.8000
6505   ,台塑化       ,20221122,    83.4000
1326   ,台化         ,20221123,    72.5000
1301   ,台塑         ,20221123,    88.9000
1303   ,南亞         ,20221123,    76.3000
6505   ,台塑化       ,20221123,    83.1000
1326   ,台化         ,20221124,    73.8000
1301   ,台塑         ,20221124,    89.7000
1303   ,南亞         ,20221124,    77.1000
6505   ,台塑化       ,20221124,    85.4000
1326   ,台化         ,20221125,    74.0000
1301   ,台塑         ,20221125,    89.9000
1303   ,南亞         ,20221125,    77.1000
6505   ,台塑化       ,20221125,    86.9000
1326   ,台化         ,20221128,    73.4000
1301   ,台塑         ,20221128,    89.1000
1303   ,南亞         ,20221128,    76.0000
6505   ,台塑化       ,20221128,    84.0000
1326   ,台化         ,20221129,    74.0000
1301   ,台塑         ,20221129,    88.9000
1303   ,南亞         ,20221129,    76.7000
6505   ,台塑化       ,20221129,    84.5000
1326   ,台化         ,20221130,    76.1000
1301   ,台塑         ,20221130,    90.2000
1303   ,南亞         ,20221130,    76.9000
6505   ,台塑化       ,20221130,    84.6000
1326   ,台化         ,20221201,    75.4000
1301   ,台塑         ,20221201,    90.7000
1303   ,南亞         ,20221201,    77.6000
6505   ,台塑化       ,20221201,    84.3000
1326   ,台化         ,20221202,    74.5000
1301   ,台塑         ,20221202,    89.1000
1303   ,南亞         ,20221202,    77.1000
6505   ,台塑化       ,20221202,    83.5000
1326   ,台化         ,20221205,    74.1000
1301   ,台塑         ,20221205,    89.1000
1303   ,南亞         ,20221205,    76.7000
6505   ,台塑化       ,20221205,    84.2000
1326   ,台化         ,20221206,    73.9000
1301   ,台塑         ,20221206,    87.3000
1303   ,南亞         ,20221206,    75.8000
6505   ,台塑化       ,20221206,    83.3000
1326   ,台化         ,20221207,    72.7000
1301   ,台塑         ,20221207,    88.1000
1303   ,南亞         ,20221207,    75.2000
6505   ,台塑化       ,20221207,    82.4000
1326   ,台化         ,20221208,    71.1000
1301   ,台塑         ,20221208,    87.3000
1303   ,南亞         ,20221208,    73.3000
6505   ,台塑化       ,20221208,    81.3000
1326   ,台化         ,20221209,    70.9000
1301   ,台塑         ,20221209,    87.9000
1303   ,南亞         ,20221209,    73.5000
6505   ,台塑化       ,20221209,    81.5000
1326   ,台化         ,20221212,    71.0000
1301   ,台塑         ,20221212,    86.7000
1303   ,南亞         ,20221212,    73.3000
6505   ,台塑化       ,20221212,    81.1000
1326   ,台化         ,20221213,    70.4000
1301   ,台塑         ,20221213,    86.3000
1303   ,南亞         ,20221213,    72.6000
6505   ,台塑化       ,20221213,    81.0000
1326   ,台化         ,20221214,    71.5000
1301   ,台塑         ,20221214,    87.2000
1303   ,南亞         ,20221214,    73.9000
6505   ,台塑化       ,20221214,    82.8000
1326   ,台化         ,20221215,    71.6000
1301   ,台塑         ,20221215,    88.9000
1303   ,南亞         ,20221215,    74.1000
6505   ,台塑化       ,20221215,    82.8000
1326   ,台化         ,20221216,    70.8000
1301   ,台塑         ,20221216,    87.6000
1303   ,南亞         ,20221216,    72.5000
6505   ,台塑化       ,20221216,    81.0000
1326   ,台化         ,20221219,    70.4000
1301   ,台塑         ,20221219,    86.3000
1303   ,南亞         ,20221219,    71.5000
6505   ,台塑化       ,20221219,    80.3000
1326   ,台化         ,20221220,    69.2000
1301   ,台塑         ,20221220,    85.3000
1303   ,南亞         ,20221220,    70.3000
6505   ,台塑化       ,20221220,    79.7000
1326   ,台化         ,20221221,    69.4000
1301   ,台塑         ,20221221,    85.4000
1303   ,南亞         ,20221221,    70.5000
6505   ,台塑化       ,20221221,    79.6000
1326   ,台化         ,20221222,    69.9000
1301   ,台塑         ,20221222,    87.2000
1303   ,南亞         ,20221222,    71.4000
6505   ,台塑化       ,20221222,    81.0000
1326   ,台化         ,20221223,    69.4000
1301   ,台塑         ,20221223,    86.8000
1303   ,南亞         ,20221223,    70.3000
6505   ,台塑化       ,20221223,    80.1000
1326   ,台化         ,20221226,    70.5000
1301   ,台塑         ,20221226,    86.9000
